product_sk,product_id,product_name,category,sub_category
9188,TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines
9189,TEC-MA-10000946,"Panasonic Calculator, Red",Technology,Machines
9190,TEC-MA-10000964,"Okidata Calculator, Red",Technology,Machines
9191,TEC-MA-10000982,"Konica Inkjet, Wireless",Technology,Machines
9192,TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines
9193,TEC-MA-10001009,"Panasonic Inkjet, Red",Technology,Machines
9194,TEC-MA-10001015,"StarTech Card Printer, Durable",Technology,Machines
9195,TEC-MA-10001016,Canon PC170 Desktop Personal Copier,Technology,Machines
9196,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines
9197,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines
9198,TEC-MA-10001080,"Epson Phone, Red",Technology,Machines
9199,TEC-MA-10001098,"StarTech Printer, Durable",Technology,Machines
9200,TEC-MA-10001127,"Epson Inkjet, Wireless",Technology,Machines
9201,TEC-MA-10001128,"StarTech Card Printer, White",Technology,Machines
9202,TEC-MA-10001139,"Okidata Receipt Printer, Wireless",Technology,Machines
9203,TEC-MA-10001142,"Epson Card Printer, Wireless",Technology,Machines
9204,TEC-MA-10001148,Okidata MB491 Multifunction Printer,Technology,Machines
9205,TEC-MA-10001187,"Okidata Calculator, Wireless",Technology,Machines
9206,TEC-MA-10001197,"StarTech Phone, Red",Technology,Machines
9207,TEC-MA-10001210,"Okidata Calculator, Durable",Technology,Machines
9208,TEC-MA-10001248,"StarTech Inkjet, Wireless",Technology,Machines
9209,TEC-MA-10001259,"StarTech Inkjet, White",Technology,Machines
9210,TEC-MA-10001261,"Konica Printer, Wireless",Technology,Machines
9211,TEC-MA-10001267,"Epson Calculator, Red",Technology,Machines
9212,TEC-MA-10001279,"Panasonic Calculator, Wireless",Technology,Machines
9213,TEC-MA-10001290,"Panasonic Printer, White",Technology,Machines
9214,TEC-MA-10001296,"Epson Calculator, White",Technology,Machines
9215,TEC-MA-10001298,"StarTech Receipt Printer, Wireless",Technology,Machines
9216,TEC-MA-10001302,"Panasonic Calculator, Durable",Technology,Machines
9217,TEC-MA-10001305,"Okidata Card Printer, White",Technology,Machines
9218,TEC-MA-10001308,"Okidata Printer, Durable",Technology,Machines
9219,TEC-MA-10001311,"Epson Printer, Wireless",Technology,Machines
9220,TEC-MA-10001330,"Konica Card Printer, Red",Technology,Machines
9221,TEC-MA-10001335,"Epson Printer, Durable",Technology,Machines
9222,TEC-MA-10001358,"StarTech Phone, Wireless",Technology,Machines
9223,TEC-MA-10001360,"Okidata Receipt Printer, White",Technology,Machines
9224,TEC-MA-10001372,"Konica Card Printer, White",Technology,Machines
9225,TEC-MA-10001403,"Panasonic Calculator, White",Technology,Machines
9226,TEC-MA-10001411,"Epson Calculator, Wireless",Technology,Machines
9227,TEC-MA-10001447,"Konica Phone, Red",Technology,Machines
9228,TEC-MA-10001475,"StarTech Receipt Printer, Wireless",Technology,Machines
9229,TEC-MA-10001494,"Okidata Inkjet, Durable",Technology,Machines
9230,TEC-MA-10001527,"Panasonic Calculator, White",Technology,Machines
9231,TEC-MA-10001546,"Okidata Phone, Red",Technology,Machines
9232,TEC-MA-10001569,"Okidata Phone, Red",Technology,Machines
9233,TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines
9234,TEC-MA-10001598,"Panasonic Card Printer, Wireless",Technology,Machines
9235,TEC-MA-10001607,"Konica Phone, Durable",Technology,Machines
9236,TEC-MA-10001622,"Okidata Card Printer, Red",Technology,Machines
9237,TEC-MA-10001624,"Panasonic Phone, Red",Technology,Machines
9238,TEC-MA-10001627,"Konica Printer, White",Technology,Machines
9239,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines
9240,TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines
9241,TEC-MA-10001711,"Konica Phone, White",Technology,Machines
9242,TEC-MA-10001726,"Epson Receipt Printer, White",Technology,Machines
9243,TEC-MA-10001727,"Konica Receipt Printer, Wireless",Technology,Machines
9244,TEC-MA-10001731,"Okidata Card Printer, White",Technology,Machines
9245,TEC-MA-10001752,"Konica Printer, Durable",Technology,Machines
9246,TEC-MA-10001777,"Okidata Printer, Red",Technology,Machines
9247,TEC-MA-10001792,"Epson Inkjet, White",Technology,Machines
9248,TEC-MA-10001811,"Okidata Card Printer, Durable",Technology,Machines
9249,TEC-MA-10001825,"Epson Calculator, Durable",Technology,Machines
9250,TEC-MA-10001831,"Konica Card Printer, Durable",Technology,Machines
9251,TEC-MA-10001832,"Okidata Card Printer, Durable",Technology,Machines
9252,TEC-MA-10001841,"Konica Printer, White",Technology,Machines
9253,TEC-MA-10001856,Okidata C610n Printer,Technology,Machines
9254,TEC-MA-10001859,"Okidata Printer, Wireless",Technology,Machines
9255,TEC-MA-10001881,"Konica Card Printer, Red",Technology,Machines
9256,TEC-MA-10001922,"Konica Calculator, Wireless",Technology,Machines
9257,TEC-MA-10001934,"StarTech Printer, Red",Technology,Machines
9258,TEC-MA-10001940,"Okidata Card Printer, Wireless",Technology,Machines
9259,TEC-MA-10001966,"Epson Card Printer, Durable",Technology,Machines
9260,TEC-MA-10001972,Okidata C331dn Printer,Technology,Machines
9261,TEC-MA-10001991,"Konica Calculator, White",Technology,Machines
9262,TEC-MA-10002029,"StarTech Receipt Printer, Durable",Technology,Machines
9263,TEC-MA-10002039,"Panasonic Calculator, Wireless",Technology,Machines
9264,TEC-MA-10002040,"Panasonic Card Printer, Durable",Technology,Machines
9265,TEC-MA-10002043,"Epson Receipt Printer, White",Technology,Machines
9266,TEC-MA-10002055,"Epson Calculator, Wireless",Technology,Machines
9267,TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines
9268,TEC-MA-10002080,"Epson Printer, Durable",Technology,Machines
9269,TEC-MA-10002093,"StarTech Card Printer, Durable",Technology,Machines
9270,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines
9271,TEC-MA-10002118,"Konica Printer, Red",Technology,Machines
9272,TEC-MA-10002134,"Konica Inkjet, Wireless",Technology,Machines
9273,TEC-MA-10002135,"Epson Printer, White",Technology,Machines
9274,TEC-MA-10002148,"Epson Printer, Durable",Technology,Machines
9275,TEC-MA-10002149,"Panasonic Receipt Printer, Durable",Technology,Machines
9276,TEC-MA-10002155,"Panasonic Receipt Printer, Durable",Technology,Machines
9277,TEC-MA-10002165,"Konica Card Printer, Red",Technology,Machines
9278,TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines
9279,TEC-MA-10002193,"Panasonic Card Printer, Red",Technology,Machines
9280,TEC-MA-10002195,"Epson Receipt Printer, Red",Technology,Machines
9281,TEC-MA-10002210,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,Technology,Machines
9282,TEC-MA-10002226,"Epson Phone, Red",Technology,Machines
9283,TEC-MA-10002242,"StarTech Calculator, Durable",Technology,Machines
9284,TEC-MA-10002249,"StarTech Calculator, Wireless",Technology,Machines
9285,TEC-MA-10002263,"Panasonic Inkjet, White",Technology,Machines
9286,TEC-MA-10002264,"Panasonic Printer, Durable",Technology,Machines
9287,TEC-MA-10002267,"Konica Calculator, White",Technology,Machines
9288,TEC-MA-10002268,"StarTech Receipt Printer, White",Technology,Machines
9289,TEC-MA-10002306,"Epson Phone, White",Technology,Machines
9290,TEC-MA-10002316,"Konica Printer, Durable",Technology,Machines
9291,TEC-MA-10002340,"Konica Receipt Printer, White",Technology,Machines
9292,TEC-MA-10002368,"Panasonic Receipt Printer, White",Technology,Machines
9293,TEC-MA-10002389,"StarTech Receipt Printer, White",Technology,Machines
9294,TEC-MA-10002392,"Konica Card Printer, Wireless",Technology,Machines
9295,TEC-MA-10002412,Cisco TelePresence System EX90 Videoconferencing Unit,Technology,Machines
9296,TEC-MA-10002413,"Panasonic Card Printer, Durable",Technology,Machines
9297,TEC-MA-10002424,"StarTech Phone, Durable",Technology,Machines
9298,TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines
9299,TEC-MA-10002435,"Epson Receipt Printer, Wireless",Technology,Machines
9300,TEC-MA-10002459,"StarTech Printer, White",Technology,Machines
9301,TEC-MA-10002464,"Panasonic Printer, Durable",Technology,Machines
9302,TEC-MA-10002468,"Panasonic Inkjet, White",Technology,Machines
9303,TEC-MA-10002471,"Epson Phone, Durable",Technology,Machines
9304,TEC-MA-10002520,"Panasonic Receipt Printer, White",Technology,Machines
9305,TEC-MA-10002521,"Okidata Card Printer, Wireless",Technology,Machines
9306,TEC-MA-10002525,"StarTech Phone, Durable",Technology,Machines
9307,TEC-MA-10002538,"Okidata Phone, Wireless",Technology,Machines
9308,TEC-MA-10002571,"Konica Phone, Durable",Technology,Machines
9309,TEC-MA-10002614,"Okidata Receipt Printer, Wireless",Technology,Machines
9310,TEC-MA-10002629,"Konica Inkjet, Wireless",Technology,Machines
9311,TEC-MA-10002633,"StarTech Inkjet, Durable",Technology,Machines
9312,TEC-MA-10002660,"Epson Phone, White",Technology,Machines
9313,TEC-MA-10002680,"Konica Inkjet, White",Technology,Machines
9314,TEC-MA-10002686,"Okidata Card Printer, White",Technology,Machines
9315,TEC-MA-10002694,Hewlett-Packard Deskjet F4180 All-in-One Color Ink-jet - Printer / copier / scanner,Technology,Machines
9316,TEC-MA-10002701,"Konica Inkjet, Durable",Technology,Machines
9317,TEC-MA-10002710,"Okidata Printer, Durable",Technology,Machines
9318,TEC-MA-10002711,"Epson Card Printer, Durable",Technology,Machines
9319,TEC-MA-10002712,"Okidata Printer, Wireless",Technology,Machines
9320,TEC-MA-10002722,"Epson Receipt Printer, Wireless",Technology,Machines
9321,TEC-MA-10002729,"StarTech Receipt Printer, Red",Technology,Machines
9322,TEC-MA-10002771,"StarTech Inkjet, White",Technology,Machines
9323,TEC-MA-10002779,"Panasonic Receipt Printer, Red",Technology,Machines
9324,TEC-MA-10002780,"Okidata Inkjet, Wireless",Technology,Machines
9325,TEC-MA-10002790,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines
9326,TEC-MA-10002827,"StarTech Printer, Red",Technology,Machines
9327,TEC-MA-10002844,"Konica Calculator, Durable",Technology,Machines
9328,TEC-MA-10002859,Ativa MDM8000 8-Sheet Micro-Cut Shredder,Technology,Machines
9329,TEC-MA-10002864,"Okidata Calculator, White",Technology,Machines
9330,TEC-MA-10002871,"Panasonic Receipt Printer, Red",Technology,Machines
9331,TEC-MA-10002874,"Epson Receipt Printer, Wireless",Technology,Machines
9332,TEC-MA-10002898,"StarTech Printer, Durable",Technology,Machines
9333,TEC-MA-10002910,"Panasonic Inkjet, Red",Technology,Machines
9334,TEC-MA-10002918,"StarTech Card Printer, White",Technology,Machines
9335,TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines
9336,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines
9337,TEC-MA-10002931,"Konica Receipt Printer, Red",Technology,Machines
9338,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines
9339,TEC-MA-10002941,"Okidata Card Printer, Red",Technology,Machines
9340,TEC-MA-10002952,"StarTech Calculator, White",Technology,Machines
9341,TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines
9342,TEC-MA-10002989,"Panasonic Printer, White",Technology,Machines
9343,TEC-MA-10002992,"Konica Card Printer, Wireless",Technology,Machines
9344,TEC-MA-10002998,"Okidata Receipt Printer, Durable",Technology,Machines
9345,TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines
9346,TEC-MA-10003078,"Epson Printer, White",Technology,Machines
9347,TEC-MA-10003079,"Panasonic Card Printer, Wireless",Technology,Machines
9348,TEC-MA-10003084,"Okidata Receipt Printer, Red",Technology,Machines
9349,TEC-MA-10003101,"Panasonic Printer, Red",Technology,Machines
9350,TEC-MA-10003112,"StarTech Phone, Durable",Technology,Machines
9351,TEC-MA-10003121,"StarTech Card Printer, Wireless",Technology,Machines
9352,TEC-MA-10003146,"Okidata Inkjet, Durable",Technology,Machines
9353,TEC-MA-10003154,"Panasonic Printer, Red",Technology,Machines
9354,TEC-MA-10003170,"Konica Calculator, Wireless",Technology,Machines
9355,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines
9356,TEC-MA-10003176,Okidata B400 Printer,Technology,Machines
9357,TEC-MA-10003178,"Okidata Receipt Printer, Wireless",Technology,Machines
9358,TEC-MA-10003183,DYMO CardScan Personal V9 Business Card Scanner,Technology,Machines
9359,TEC-MA-10003185,"Epson Phone, Red",Technology,Machines
9360,TEC-MA-10003198,"Konica Phone, White",Technology,Machines
9361,TEC-MA-10003223,"StarTech Inkjet, Durable",Technology,Machines
9362,TEC-MA-10003230,Okidata C610n Printer,Technology,Machines
9363,TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines
9364,TEC-MA-10003251,"Konica Phone, White",Technology,Machines
9365,TEC-MA-10003261,"Panasonic Phone, Durable",Technology,Machines
9366,TEC-MA-10003280,"Panasonic Receipt Printer, White",Technology,Machines
9367,TEC-MA-10003298,"Konica Card Printer, Wireless",Technology,Machines
9368,TEC-MA-10003314,"Epson Phone, White",Technology,Machines
9369,TEC-MA-10003315,"Panasonic Card Printer, Red",Technology,Machines
9370,TEC-MA-10003326,"Epson Printer, Red",Technology,Machines
9371,TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines
9372,TEC-MA-10003330,"Panasonic Receipt Printer, Wireless",Technology,Machines
9373,TEC-MA-10003332,"Panasonic Receipt Printer, Durable",Technology,Machines
9374,TEC-MA-10003337,Okidata B401 Printer,Technology,Machines
9375,TEC-MA-10003338,"Panasonic Phone, Red",Technology,Machines
9376,TEC-MA-10003349,"Panasonic Calculator, Wireless",Technology,Machines
9377,TEC-MA-10003351,"Okidata Card Printer, White",Technology,Machines
9378,TEC-MA-10003353,Xerox WorkCentre 6505DN Laser Multifunction Printer,Technology,Machines
9379,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines
9380,TEC-MA-10003361,"Konica Printer, Red",Technology,Machines
9381,TEC-MA-10003366,"Epson Card Printer, White",Technology,Machines
9382,TEC-MA-10003390,"Okidata Printer, Durable",Technology,Machines
9383,TEC-MA-10003400,"Panasonic Printer, Durable",Technology,Machines
9384,TEC-MA-10003404,"Konica Card Printer, Durable",Technology,Machines
9385,TEC-MA-10003422,"Panasonic Calculator, Red",Technology,Machines
9386,TEC-MA-10003441,"Okidata Inkjet, Wireless",Technology,Machines
9387,TEC-MA-10003461,"Epson Calculator, Red",Technology,Machines
9388,TEC-MA-10003471,"StarTech Phone, Wireless",Technology,Machines
9389,TEC-MA-10003478,"StarTech Receipt Printer, Durable",Technology,Machines
9390,TEC-MA-10003486,"StarTech Phone, White",Technology,Machines
9391,TEC-MA-10003492,"Okidata Printer, Wireless",Technology,Machines
9392,TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines
9393,TEC-MA-10003515,"Panasonic Printer, Red",Technology,Machines
9394,TEC-MA-10003536,"Konica Calculator, Red",Technology,Machines
9395,TEC-MA-10003553,"Epson Printer, Red",Technology,Machines
9396,TEC-MA-10003557,"Panasonic Inkjet, Durable",Technology,Machines
9397,TEC-MA-10003558,"Panasonic Calculator, Durable",Technology,Machines
9398,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines
9399,TEC-MA-10003607,"Okidata Receipt Printer, Red",Technology,Machines
9400,TEC-MA-10003624,"StarTech Inkjet, Wireless",Technology,Machines
9401,TEC-MA-10003625,"Panasonic Inkjet, White",Technology,Machines
9402,TEC-MA-10003626,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,Technology,Machines
9403,TEC-MA-10003630,"Epson Calculator, White",Technology,Machines
9404,TEC-MA-10003631,"Okidata Card Printer, Wireless",Technology,Machines
9405,TEC-MA-10003632,"Epson Calculator, Wireless",Technology,Machines
9406,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines
9407,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines
9408,TEC-MA-10003682,"Panasonic Phone, White",Technology,Machines
9409,TEC-MA-10003698,"Okidata Phone, White",Technology,Machines
9410,TEC-MA-10003704,"StarTech Printer, Wireless",Technology,Machines
9411,TEC-MA-10003730,"StarTech Card Printer, White",Technology,Machines
9412,TEC-MA-10003743,"StarTech Printer, Durable",Technology,Machines
9413,TEC-MA-10003757,"Panasonic Printer, Red",Technology,Machines
9414,TEC-MA-10003773,"Panasonic Card Printer, Wireless",Technology,Machines
9415,TEC-MA-10003779,"Konica Printer, Durable",Technology,Machines
9416,TEC-MA-10003780,"Epson Card Printer, White",Technology,Machines
9417,TEC-MA-10003787,"Panasonic Inkjet, Wireless",Technology,Machines
9418,TEC-MA-10003796,"Konica Calculator, Durable",Technology,Machines
9419,TEC-MA-10003801,"StarTech Card Printer, Red",Technology,Machines
9420,TEC-MA-10003812,"Panasonic Printer, Wireless",Technology,Machines
9421,TEC-MA-10003816,"Epson Calculator, White",Technology,Machines
9422,TEC-MA-10003856,"Okidata Calculator, Red",Technology,Machines
9423,TEC-MA-10003868,"StarTech Phone, Durable",Technology,Machines
9424,TEC-MA-10003885,"Okidata Calculator, Wireless",Technology,Machines
9425,TEC-MA-10003886,"Panasonic Phone, Wireless",Technology,Machines
9426,TEC-MA-10003909,"StarTech Calculator, Red",Technology,Machines
9427,TEC-MA-10003923,"Okidata Receipt Printer, Durable",Technology,Machines
9428,TEC-MA-10003927,"StarTech Inkjet, Wireless",Technology,Machines
9429,TEC-MA-10003936,"Epson Printer, White",Technology,Machines
9430,TEC-MA-10003953,"Epson Inkjet, Durable",Technology,Machines
9431,TEC-MA-10003975,"Epson Phone, Wireless",Technology,Machines
9432,TEC-MA-10003979,Ativa V4110MDD Micro-Cut Shredder,Technology,Machines
9433,TEC-MA-10003986,"Konica Receipt Printer, Wireless",Technology,Machines
9434,TEC-MA-10003990,"Panasonic Card Printer, White",Technology,Machines
9435,TEC-MA-10003998,"Epson Card Printer, Wireless",Technology,Machines
9436,TEC-MA-10004002,Zebra GX420t Direct Thermal/Thermal Transfer Printer,Technology,Machines
9437,TEC-MA-10004023,"Konica Phone, Wireless",Technology,Machines
9438,TEC-MA-10004049,"Epson Printer, White",Technology,Machines
9439,TEC-MA-10004059,"Epson Inkjet, White",Technology,Machines
9440,TEC-MA-10004063,"Okidata Printer, Durable",Technology,Machines
9441,TEC-MA-10004064,"Panasonic Calculator, Red",Technology,Machines
9442,TEC-MA-10004086,Plantronics Single Ear Headset,Technology,Machines
9443,TEC-MA-10004116,"StarTech Inkjet, Wireless",Technology,Machines
9444,TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines
9445,TEC-MA-10004143,"Konica Calculator, Wireless",Technology,Machines
9446,TEC-MA-10004168,"Panasonic Card Printer, Wireless",Technology,Machines
9447,TEC-MA-10004172,"Konica Printer, Red",Technology,Machines
